order_id,payment_sequential,payment_type,payment_installments,payment_value
cfeabbe55161aacebc485e4fed2ec234,1,credit_card,2,411.91
eef5a4bd5dd37ec132d383869df85eb1,1,credit_card,3,32.09
acca926ef1cc9a37d04aac404dc87f4a,1,credit_card,4,55.0
b570dd6ed360911428867a6962dee65b,1,credit_card,4,173.66
b4667cd2edff64c10f3994c1395c3e3a,1,credit_card,1,218.19
6ffe7cebfe521de0435648b47a87083c,1,boleto,1,185.84
919f7b191b8ebc3ee9ab62e05ae3b2bb,1,credit_card,4,117.04
5f45459bf082afe966e284649de7df96,1,credit_card,1,124.98
0ea5fe4904bdca87f8cc726a5bb5d768,1,credit_card,1,145.0
f45eb7ff532991bec1d36d048790becd,1,boleto,1,396.32
a9cabf6172d0b9bf7909cd1235499fa0,1,credit_card,10,219.98
c40237d964e0676cc87ba24353c48b31,1,credit_card,1,68.86
57cc72d3e635bf57199d76328279b875,1,credit_card,10,195.86
75782ab140cfc2ce9f07f0b6390e32c2,1,boleto,1,138.14
52593a44fbe53f7472cc1560a85b1cb0,1,boleto,1,64.1
304979f072f7041aca154907e01172c4,1,credit_card,1,10.2
3598d5876c343ad3d9699be24dc09b8a,1,credit_card,1,64.32
3d5857f4fdb1061d247dea2544782580,1,credit_card,3,349.57
e15c9f222bbdc4bf1d94606407787134,1,credit_card,2,135.94
1dee115122070f803ca49fe0dba3be48,1,boleto,1,131.46
801ad870fbcdfae41bd492be8976cbc2,1,credit_card,1,69.77
a2cc46310eb1cf60d0032c6c78443368,1,credit_card,5,54.09
6fccc57f4270cc3628193bd168efc780,1,boleto,1,108.66
103d9703fa0f4778189330f41abcbb55,1,boleto,1,159.76
0654ec8b2a748a63a67ea1e763857357,1,credit_card,1,27.68
b88bf712c7aa1192376b4dc5bfadb916,1,credit_card,1,27.71
1b90587d2255b7eb1dcc4d2c7eba1c54,1,boleto,1,28.09
5daa464e9f725bd3b82a90c3a33804a9,1,boleto,1,25.27
03481652329171ff571df2c58bae0167,1,debit_card,1,119.7
eb1c390413604079df388d4093910e74,1,credit_card,10,674.2
02971473bcfb16642904d57bc3be50b8,1,credit_card,3,111.89
cc94aa62777cf27c082eaa521ba00747,1,credit_card,1,33.33
7743e2bae1581bacb82f160d1c69a54c,1,credit_card,8,629.13
0f9d568730bf125dbbfed4fc655ff91a,1,credit_card,10,284.71
9b9993961d216f751b2b4cf2c85e1e85,1,credit_card,6,780.59
8591fef6d807e0044487787892dec80e,1,credit_card,1,126.2
c9f8b15e667ca2f541bf3e608b5c1192,1,boleto,1,107.78
5a6bd33ae88e333fe85c52e72c4b3cea,1,credit_card,5,114.42
e47ac2609ce0ccd8dab33391118792fb,2,voucher,1,4.33
57c6fa4668d9985ee3ffbcbdc15b77f6,1,credit_card,1,68.89
d7aea8cc5c6d288a60d3cc1d0026bfcf,1,credit_card,1,87.64
773091ea5794bbdf9e81ad2fde5f782c,1,credit_card,1,55.1
c16e485cad605e6180b08e988e5b5bbb,1,credit_card,3,85.41
90b77bb520781c0fe42b426d4b9489c2,1,boleto,1,266.86
beaf95465b542dea76df78b2fb86a97a,1,credit_card,1,53.22
499331448de4dfe6a702b8550821720b,1,credit_card,10,133.98
0fe8b4edfb85dd0eb662345e71b30378,1,credit_card,1,56.01
8fce31c913563c7a93802d8c2cf758b2,1,credit_card,5,56.96
f1e3357150ba2a42775a24d84090890f,1,boleto,1,57.09
d70eae092adeb15c5bf4f8aba1819cd2,1,credit_card,3,33.77
98974b076b01553d49ee6467905675a7,1,credit_card,6,121.13
223a155e5dad113ba43fff75ecbb3d06,1,credit_card,6,68.66
c0c7a73363db4d3d632ff85f6b6f614d,1,boleto,1,125.42
d89b392ad0bd59b8e4aac2471ad29e59,1,credit_card,1,168.36
94c9f01794e2a40527d76e249ef9decd,1,credit_card,5,127.74
5add03213ad417aab3988852ea890572,1,credit_card,3,96.8
b80b95480b127e335cc78649633b665f,1,boleto,1,110.77
c55bbd7d615f5734a0ac469376ff0778,1,credit_card,10,184.22
6228b5ff5e2a9f1cc96101d4c6c08d10,1,credit_card,2,52.59
07b56b1c06dbdc14a4031c21261a7fec,1,credit_card,2,297.79
04ca915235b56ef2ce81703cdaa6a24b,1,credit_card,2,113.42
d9644b981a4d023c5392dd06bfc8cdc0,1,boleto,1,55.28
87ef9c6a3db3017348305df0c36ba7e8,1,boleto,1,58.11
6eccf2d285566975653dcf25ec2f21ed,4,voucher,1,6.18
2d2eb6ad8cd92fe5705aa4866685cb95,1,credit_card,6,68.89
3018245b4917c2d6e6ad5deb7a5cc600,1,credit_card,2,29.74
24f17834d1edff2ec50e2fb099896d80,1,credit_card,10,221.21
1afd388dd86a030bd0d2b1d5434978d3,1,credit_card,1,57.68
a2ab1f261540e0684d49b5327616fc96,1,credit_card,1,2.18
b49433c6d0ea8ab0fa4d209e44c5831f,1,credit_card,10,135.87
3d44f7b0d44056fcb488f7d2fd22e820,1,credit_card,3,118.17
d367a93b215e8828942054fc3799c834,2,voucher,1,122.82
d016dcea41e99763c837c94cf34562f6,1,boleto,1,118.95
4dc81e62709adee10f0cb4008483fe02,1,credit_card,7,72.14
c0bc6e5c9ad833c1a7a566871b33c938,2,voucher,1,32.19
881e07dca72b3b124ea46a389c69bb31,1,credit_card,6,182.94
ed3b18e876bbc16bfe330cd934aa0f68,1,credit_card,1,69.2
06a6627d9cc91a04e9d146bf65fee0a2,1,credit_card,1,113.62
c2ed9a4ca7d4dca13950ec7e2505eada,1,boleto,1,277.2
edd96b4f322cd7181741044d2e016158,1,credit_card,2,45.67
234ac296ce754ab2518ae1bcde8b0fea,1,boleto,1,90.28
c92bf2822e45c50c51fc4c31c5e96cca,1,credit_card,1,189.01
9f2d2d818cb0f29ab0912722b52dcb38,1,credit_card,8,700.89
6bca1e1153602e07db22966a5b800e9c,1,credit_card,2,99.24
b6fa6ea37aeeb90c905eb2a488fc5dc5,1,boleto,1,100.91
09eb1ae749fc79af3f5a2f4481efae6d,1,boleto,1,36.72
2583425d8fd6d2a22d92c8480c1b546d,1,credit_card,5,158.91
fe393d2abc096e78011cdc0bb5b3e776,1,credit_card,2,104.59
258cf5931c975cf407a296c710afe660,1,credit_card,1,57.5
73cdc34446e390c840f1e71017c5c740,1,boleto,1,69.06
3c4c849af792eb517f0ecda508b8b3da,1,credit_card,3,184.93
228733587bbf9886c728aa6bad66fe57,1,credit_card,1,35.55
0c21f042461cf5e64d2c087fdcc93fd7,1,boleto,1,43.25
12d46788e71b703634c01cdcd4946e7a,1,boleto,1,173.84
bc08ece5b2bd05996f24170097997d00,1,voucher,1,115.45
faf8afba6bb93c51fb7b297d2d3b3d88,1,credit_card,4,177.84
6f22c8fb3d095ee588cacb68807f5c24,1,credit_card,1,318.97
3d76808da6242e8c7476a606fb6b5935,1,boleto,1,41.62
0094d4660e323945f84f5c29eb348aae,1,credit_card,8,309.4
c2c6674097e6b9ea3b322ce6f3e56117,1,boleto,1,28.8
56142b6c34c40cccb3e3ee8308a4ae76,4,voucher,1,9.15
f56822cb69b5f9cb9f0737b59b0f0f1a,1,credit_card,4,131.61
1fb42df5f777c1b9bf5790d888e15075,1,boleto,1,153.1
fd732412d4727a9a7e0d6231b2ca11ed,1,credit_card,2,45.69
5b9075f2428968c2587dad5024af0f63,1,credit_card,5,57.06
306ea671aa064b580d06e291967f18ef,1,credit_card,1,28.75
d5cdc053cdfd98fad4a2330ff501852e,1,credit_card,4,102.03
d155a1a261652fa30114d2b6c6373e21,1,credit_card,4,115.42
d468c8e289ec694cf907f29e5291e94f,1,credit_card,1,61.43
9a9c8bac5de91ca285c8224b5abd58ae,1,credit_card,1,38.01
2f6bbf69e7e15f419cef8a59761df265,1,boleto,1,40.8
8c5318153ba4cd0a91405a8733338fa4,1,credit_card,3,98.35
d020f5569b2ed40da35996f2e433d0c7,1,boleto,1,122.84
3204d768f424c527945af498dfdc005f,1,boleto,1,133.16
072a8923b88a4247c16f4c0bca2f3177,1,boleto,1,37.27
65a922b4c66d6c7389088e16d37a85e9,1,credit_card,1,54.1
0ebd409ca379ce0ed8b24e8f5a59a8ea,1,credit_card,1,25.13
0cb2239ee3c4947fce4ab10c1742fe67,1,credit_card,8,113.31
1c5072c286f0b04c4cbd03de8af6136d,1,credit_card,3,134.38
b55b20186d1b1e9377f4fbeec39167bd,1,credit_card,1,41.69
ff1a5ab32e4131d647fa856bee2d4ff5,1,credit_card,10,302.66
f9d6e4f177c33d17573279292f1473e4,1,credit_card,3,149.69
d0dcef5f811f8e0b4f67f1f26805a8a6,1,credit_card,2,52.68
ac91b5810b959182a8f4366cef85eb59,1,credit_card,1,71.71
1fe230babd9febb264d12c9f2977820f,1,credit_card,3,59.16
4c0b7cef000c9351cd7f160ad283a0f8,1,boleto,1,25.78
03eea4a8ecfbf94e0aa787c2d1b098e9,1,credit_card,4,201.82
0241b276e1e2b1d6873473c44240b426,1,credit_card,3,101.03
356ea36ebe22ad07450d83d36a348270,1,boleto,1,120.45
596c6d7a66d8869a75807519b27a437d,1,credit_card,1,26.25
311f414d342d169b316953491c3366d6,1,credit_card,5,56.61
62e975f28aa68109d68f92298a9327ac,1,credit_card,1,0.55
73a12daa7a024fd6a3895ffcb1fc99cb,2,voucher,1,80.01
0a18d00cb652fc5698d4e3c3e01e7da0,1,credit_card,5,99.34
ee651bae2f01d0480c94fff2bfc4b7a0,1,credit_card,8,112.94
1c94a449dc6b10d99d35132b76ce081d,1,credit_card,1,90.65
c3e808e0aba3cd04567957666cdbe28d,1,boleto,1,29.84
25cdbf36318188d83d96f32a9236d1e7,1,credit_card,3,225.03
860e7b15d9daf5ec2b4357fb6cb57f43,1,credit_card,2,241.45
9b683f7f0507153adfb34ea74f6fb19c,1,credit_card,8,192.32
4069c489933782af79afcd3a0e4d693c,6,voucher,1,16.55
dfd1a72f02919b59c032a116063ca31e,1,boleto,1,295.52
ec7ce26488a251a1c6043533e11c1bdc,1,credit_card,1,140.49
c5b859a429fc1d63c1444ad6a7a52d27,1,credit_card,7,343.71
3482fd5db03ecb3857123956a9eeb1a0,1,boleto,1,686.41
88d1d2267096b03d7478723323ea363c,1,credit_card,1,90.73
45755149572c323be55506b108bcdbf9,1,credit_card,1,112.35
bd06bffcca4ccf9aa809745a4d503085,1,credit_card,1,196.01
32239ca49dd9685cc7d06e104233143e,1,credit_card,1,162.79
22ff296bec6517df99f56d2098171b8e,1,credit_card,6,146.59
161743a94abde3599def5bdce166684c,1,boleto,1,221.52
6c175759bc609d6fa9c693e5d24aa77d,1,boleto,1,100.22
bc54f31e7b469e9a92a649df95f54067,1,credit_card,3,99.65
60b937da90f851b4fb55afb5d59d460b,1,credit_card,3,37.44
b0824d7e22fb8f487be1f22753268ce2,1,credit_card,2,128.24
27a2251d56cb9212d616d68ff6c1c132,1,credit_card,8,112.3
65c1539b20cda15011ae449cc1378b5e,1,voucher,1,65.71
b0b55c59d28b64d3b611cb034eb9f1e6,1,credit_card,2,150.09
32fef9bb0f0402350b640eb6f13dbe09,1,boleto,1,116.21
f8d682487207f7eab4caa4ab2f2968f7,1,credit_card,10,149.76
9ca7ad0b7aafb20b74dd5c1bc5f851d4,1,credit_card,1,123.74
9015087bd3384196d2ed2265cba81150,1,credit_card,10,255.71
6b654c2dc2e7c610cb22c325fb723057,1,credit_card,4,46.87
80c86e92eef37052119cf0e9a402000a,1,boleto,1,42.78
4e771842803751a695d042079930820e,1,credit_card,1,105.85
cb2e2bf4d2990911417af94995df6adf,1,credit_card,1,44.13
8ca35ef9366e216446621215448b381a,1,credit_card,3,62.83
f63a31c3349b87273468ff7e66852056,2,voucher,1,19.41
5c12fa0af04c822b40b15db1dda45745,1,credit_card,1,62.21
f1084769a9d3a8c88ae9aa1ceb9c63f6,1,credit_card,2,67.59
eb659e24ed654c43d1e9b8b13ba04f5f,1,boleto,1,41.32
4444ee622d44353604947c0232f3f62d,1,credit_card,5,201.07
779078ac80552fa400b11c285d16e4fa,1,credit_card,10,293.4
115cf7c242febcbed832ad6d631db40e,1,boleto,1,55.94
0e66c646ef5d6364215ef15b3826c4c7,1,credit_card,10,410.56
4189bed5bcc86231422a2c652cbd66c8,1,boleto,1,82.98
afff419a18c7e010d1e4fd0df0c45940,1,credit_card,2,150.0
9defaf92cff22420e4e8ef7784815a55,1,credit_card,6,62.69
cc92b6f226e07df00f790972584285da,1,credit_card,1,52.53
c177f5a6ca27ad47cffbbcddbb6abee8,1,credit_card,2,106.62
3ed2950dfab630fa5008f66a0ebbae10,1,boleto,1,44.52
992896ae125eab618e4959e3ea83dc8c,1,credit_card,1,96.47
19cfcf45fc399af9d3e9d1d98638997b,1,credit_card,10,121.09
00a4d94df1c9757661679b2f4bd6d311,1,boleto,1,59.33
c80521d90ae69387548a487d1cdc516c,1,credit_card,5,103.44
bf3381b72ab1dc63ee282883a9018a9d,1,credit_card,10,414.04
b78392b7c33c7ebd00d3ed0566813802,1,boleto,1,231.27
ffdda91cd98d69f6be1cd352e4447b8e,1,credit_card,1,65.13
0fa1fab1d7c1211c824596ed5e111e3c,1,credit_card,10,269.53
9ab7e83865799ba29a85d51263a137cd,1,credit_card,6,78.81
a5bc76cff5020a123d1fdbbf26e06774,1,credit_card,4,193.84
41ce1e9cd5fac4c3171a6e1c4dd6281e,1,credit_card,5,247.62
8ed3cf9546af963a08c97b1edfe352d2,1,credit_card,10,166.59
ceddfcaa82b18d944e4de24213a6fd4a,1,credit_card,4,222.48
4f12293458fe42108080bd8c3da6a500,1,credit_card,1,53.95
116debdd5705aaa51630c3e292565d06,1,credit_card,8,87.76
89c037e2b749a2ed5e9e1219189e241e,1,credit_card,5,133.42
ec0eba3b4fbad8fda2b94df042100196,1,credit_card,1,133.36
b992cd122d05b330c88f6eab0181dfc6,1,credit_card,2,156.4
b4c788b394de32f3930119ad9938c9f8,1,credit_card,1,88.08
a8d0b508b8328e380a5bf1ddc810b911,1,credit_card,7,785.18
8bad870bb86e0b67f6db07bb5e3c55c5,1,credit_card,1,55.38
24b2d434709c901b14bca606ef51cecd,1,boleto,1,109.86
196a70ab3bb16ce2023185004d20245c,1,boleto,1,14.29
e219ad747ae4defe726ae79c84ed3819,1,credit_card,1,268.99
8618c8cd264cece4218bfa403bdc4b14,1,boleto,1,151.05
056ea0ed4a967ffdde98507a7d5656a2,1,credit_card,3,302.27
201164b89baf9300df72f328a6e5842e,1,voucher,1,62.39
73d8cba28b2c49e0bcde53f23fc6218a,1,credit_card,3,194.91
13cde3630a835cffb389eee14cbc0e1a,1,credit_card,2,69.85
9c06233aa4c2b2e8321660e552582c84,1,credit_card,1,71.82
cc12de2df2defa0f3352ae0d4bd2ffa2,1,credit_card,2,126.03
f1a82d00303b9e9a5863f0eb32ed07ac,1,credit_card,1,80.1
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,2,voucher,1,20.0
9981f1a6ab88e70da562887b6296de56,1,credit_card,1,77.1
73a1b2c642b36dc0c5930e4b654ce46f,1,boleto,1,111.42
33632083b7cada8ccfafd21c1a324a46,1,credit_card,1,44.23
d8ded99e3d8a9de0aba5037f97743cff,1,credit_card,6,60.91
da98211dfdb21faaf9b5d67f11b7f50d,1,credit_card,1,66.38
d82b18538d54e63389c7a2a8bf8a875d,1,boleto,1,77.57
78b7833f56f2ac54efd0e617ef4d4673,1,boleto,1,82.72
64c4f910545582c5d0fa5bed30292b4c,1,credit_card,5,244.04
1c6165cd5363fa320f7e1a1245d2f36a,1,boleto,1,209.32
ec6dc3377849564c30896b7543229e2d,1,boleto,1,181.62
b04b1c55d37f9d6fe803eded0d11f936,1,credit_card,1,96.82
e0f7f2941ad3a817c0cdb8f90b13f0f3,1,credit_card,3,256.4
397ce3ace09621efd4266efa5a17129c,1,credit_card,4,212.41
c5bff3d6b9585e55844afce2a2061259,1,credit_card,3,111.17
b8ce0b10e4afacf085e0c1d87ef29843,1,credit_card,3,149.14
62f18c66309e5681abe062a4551ae0e6,1,credit_card,1,38.78
850f7e5523f86d76fdee921da3dc9895,1,boleto,1,34.51
d2a447028b1fbbc9200739e3fee4e22c,1,credit_card,6,62.11
be27c932495b78e00ca71c8022b525a6,1,boleto,1,38.82
84335fd0be72b2dd61ba2f73f389d28a,1,boleto,1,38.01
a395fd8fe6540a26c5b301e2607a1855,1,credit_card,5,103.23
7af014956ed06246005b5e0740fd891c,1,credit_card,4,149.69
fc4d2d157d4a89bc10a21af181e2a5a2,1,credit_card,1,48.69
34e28e181f142ed3b17dc370a9c22d70,1,credit_card,3,116.94
9662b2b232add4b9dca5f9f755680cbd,1,credit_card,1,139.18
27a8554e167c321378d1c899a0b8b8f6,1,credit_card,1,153.13
41e26896c2835821f7622124a8ebf047,1,credit_card,5,127.6
3dca6d9d8b512cc7f4b303e609b8c0e1,1,credit_card,10,340.34
d5197f36151ab7d4d0c00b7606af9117,1,voucher,1,77.21
4d1520659b160e48900f017af350bfb1,1,credit_card,2,125.98
dacdfcd670a373cee78c7f2acd952987,1,credit_card,2,102.64
62793c4368ddb047724a9edc96964287,1,boleto,1,68.27
ef817249ab50122bb09c57770019b1a7,1,credit_card,5,129.27
7c363fbfb4e41c26246ea6097cd275bf,1,credit_card,4,231.55
85463a351122352816fc7a395489cd0e,1,boleto,1,64.65
4789ca04239c99a9256e59d23ca3bd2c,1,debit_card,1,126.48
1b36920ded6f3aa566e53f04957af0e7,1,credit_card,1,50.0
2577b7a27e96dbad77db32d34b57351d,2,voucher,1,21.71
0081ab2c99dc85945c28926b77dc6960,1,credit_card,4,279.7
bb411f818d648fd911d5c0d473ebcf19,1,credit_card,1,137.3
877687331a072fd1d67ab7ffef4e9d25,1,credit_card,1,66.96
5251ac9886fbf2953b24c9f45364837e,1,credit_card,2,54.6
64c62ba0c1c347994fbc56da00ce2dae,1,credit_card,8,176.88
5f9571ac1f7bd358f3fcfa9d07900869,1,credit_card,5,103.33
d58f40cb087ccfcba229691ca63c5082,1,credit_card,10,225.87
dbbdec1218213282780fe3c38f786e5e,1,credit_card,3,408.86
04e45523ce26353e6ba6a713afd77b82,1,credit_card,1,39.09
70f0b4dfaf32a6a528f14215e154792b,1,credit_card,1,87.32
1a4cc8edf7721a5fa7f601f25703c793,1,credit_card,10,626.68
84c69d27ead593a1dbdd1f6b4590f404,1,credit_card,1,202.87
4ba358a699bd2f33121fd4789d1e7a23,1,credit_card,1,42.29
2e24f57cfbde9ac54cad13561f686405,1,credit_card,2,58.83
2609fb7696dacdc9451b31ba1bb513eb,1,boleto,1,75.53
6bb425cfe5c2338ba1386a0114f7fb50,1,credit_card,1,63.6
b606a684f47f6156083911fb09287f91,1,credit_card,3,161.01
2f91341b841ba610e8981cabfcef4989,1,credit_card,1,34.79
ba8ebbd4a50913dea058ff7695922d95,1,credit_card,2,203.67
bd80efb9eb7bbd9c465bd5205d6a43b8,1,boleto,1,68.74
8ce0356590d5276179650852e5e92eb9,1,credit_card,2,155.63
285c2e15bebd4ac83635ccc563dc71f4,20,voucher,1,1.09
7374fa43431b3fcc18a164488c164d83,1,credit_card,12,340.49
f3c6775ba3d2d9fe2826f93b71f12008,1,credit_card,1,194.48
4b4af79eb26f80dbef369da4a4cd1d45,1,credit_card,5,128.96
ed149e6c2ed9dc9748702e5e9cb7483c,1,boleto,1,68.33
9205fa5e239eb69fa652c044d52f7c0c,1,credit_card,2,64.13
7a255b67322e2c359d3ed389b9f4695c,1,credit_card,1,70.97
b44e4934b1e5508c95af97751e9cfd6e,1,credit_card,1,70.0
af7b1f7080ed76cd6d266c0ce5a13044,1,boleto,1,46.89
a54dd045e3be5b2d21b3065c2b6f0131,1,credit_card,1,98.32
6c9931ec5709dc11de12410eb483b101,1,credit_card,3,95.99
6173d2ac44ef11cfaa9b6cd2b26ba976,1,credit_card,10,231.32
c160f6700bd4211635ad29e7f0ae6626,1,boleto,1,236.29
d1e6d38e939e395dcc3e0558678612f9,1,credit_card,10,350.07
41a1702de429a9f03364932da1ff1986,3,voucher,1,44.69
b18574ff0d88a32cf00f56fdf8423a73,1,credit_card,6,75.53
d730d8d0ea3149120703933fdf98b2d4,1,credit_card,4,67.86
530b947c3a33112e9d1b807557aabe41,1,credit_card,1,36.42
eea0eb694d4eb8ffa2ed9279f4c348e5,1,credit_card,1,81.55
1cb796218c383fc54a6a4541420201d8,1,credit_card,1,139.27
95234ae57878debe0afc15b3d5bcbc48,1,credit_card,1,319.11
45f65ebc30dcef3d7558ffa3bee5bd83,1,credit_card,6,145.99
b0e779f901eb8bbbc2e223a783dc46a1,1,credit_card,10,237.9
ef48fc76d22d439065a0c9589c014162,1,boleto,1,102.74
7ecf95f48e7c79ea6b74c40bc023bbee,1,credit_card,3,356.89
0ea7b73db942b800ba9b20b50057f9c2,1,credit_card,2,142.92
fe8522d905daf1e2c69dd128d7e0f81b,1,credit_card,1,35.76
1c7cb97df72bc6c604e6019104e2b2b0,1,credit_card,6,78.47
17be7ed9263bf0ea1f2e8ad91f699dac,1,credit_card,2,277.97
d583f0fd2e3f3c20be3c87938bfcd21b,1,boleto,1,43.74
908f072f2390700728e47735f17c16ee,1,credit_card,5,119.93
37c495d368ea5de5c25f2c5be7261ce8,1,boleto,1,88.83
4ca4a1922b582950b25cce6e7ef34315,1,credit_card,2,157.73
38818b191327c9095735fe8132a0b728,1,credit_card,3,150.04
e819c0a367da758c5e60ddaee6890dc0,2,voucher,1,214.88
6092e1f4faee9cb84572ee9da62b6d99,1,credit_card,5,104.22
80e2ed9ee8878458ac2191eb469cb0fb,1,credit_card,2,27.81
4b0a33a52d3bdc952ebd0a2c5df9775b,1,credit_card,1,2.09
4a631d69e25800fdf31d9e2d0e08b1ba,1,credit_card,6,282.31
664411dc25ffd21164cc72805f249313,1,credit_card,7,685.93
88c588c116fd06fb8e48dd83af88ec4a,1,credit_card,1,1.74
1a1ddb5980f9699031296734e1b01187,1,boleto,1,64.64
0da7c9db070f692a9851de83c90a4371,1,credit_card,2,25.77
923452229b8bb09c9011ced5f73a0893,1,credit_card,1,30.51
1be51feefcd481bee3118900e6777057,10,voucher,1,6.67
0998d3f4248f4c162beb9c06e2f87480,1,boleto,1,120.51
c093b337defb1739af5d4d2925cc9e00,1,credit_card,6,300.65
790966b7cfcf6aedddb2f1d392da3306,2,voucher,1,128.24
9387d427f564a63a5d9e87418dd48a54,1,credit_card,1,61.1
666591477c57a4ac4d43d1f05718fc91,1,credit_card,1,4.45
c2fe2f550416c0b36bad93166e4d2d1a,1,boleto,1,76.81
dfc6c80c73f6b324371273bd97e19c3f,1,credit_card,2,24.08
0b82d0616f1ad8da15cf967b984b4004,1,boleto,1,33.69
5c9a0939b9e4b6d310a738b443bd44e2,1,debit_card,1,34.09
c487fa98ecd15cd13d1467d49ec6af47,1,boleto,1,282.82
b5b103fe531168050d785d5b8de74174,1,credit_card,10,2217.99
1a597bd140cc8bacc4af88ba909da8d7,1,boleto,1,56.94
628c4dc07e38c6a4309d58e8a42e2f27,2,voucher,1,100.0
91575acf2a356af85894e1c3b1612e81,1,credit_card,1,97.71
e7567e43caf379d79065cbb612f06554,1,credit_card,4,221.35
9af75af133e554afc286c77a5684cd6d,1,boleto,1,153.13
bd59d6b6646e18c7a1a97a639ff49e0f,1,credit_card,1,0.28
4d9aeb0219e736ad9dd72af9f25b3f88,1,credit_card,1,50.86
df73920801529869f3f9aabfd3630c8f,1,credit_card,1,452.66
5ff4c9b40ca89e41de1f71a26d088921,1,credit_card,1,36.17
bcbead00f0c2dfabaf82fa4af5611f71,1,boleto,1,317.85
67ff64203c34a9d3f2bf38605aa66bd5,1,credit_card,5,154.38
c33c6f0573546babb3f2ec2f6c1a7825,1,credit_card,2,129.73
cb71bd92e29c501f67b650fa19bee739,1,credit_card,4,178.08
adf119c06ea77cd7d347b943780c37de,1,credit_card,6,139.41
ac5e42e77576b755d49cc3bb5db277d9,1,boleto,1,100.16
2f5112688e80d5d79344cac900d6bd0b,1,credit_card,4,48.3
8a0ab628dfb76b8bd7688ac87d051391,1,credit_card,5,146.28
a50f3e03765e8315c06a23e128aca380,1,credit_card,3,221.29
055336f2daf168319875b812d23de1d4,1,credit_card,2,378.2
c8190ec25152e9e725de81876f1b9125,1,credit_card,5,57.51
7aa7d4fb7e95700145b7cabd86b1dc93,1,boleto,1,647.54
9e3a542f51363bda001167b7f5bd8dbd,5,voucher,1,5.23
96b38b3c9a1ed37a972519924e133f63,1,credit_card,9,96.02
7f14c64f7f48c0243c290e47dd51cfeb,1,boleto,1,31.86
607151a6fd6a09510f6ca248e8fe1bc3,1,credit_card,1,187.76
cb1529a953c6df155505c4e2863b3b10,1,voucher,1,150.5
cacc1fb58a377d93574c303d6c901986,1,credit_card,1,36.35
8b761bca5ade41b47694b0225c668b75,1,credit_card,2,92.57
d53a39ecbd90d0e5111214d0e9c7c1c4,1,boleto,1,40.0
29d2d0b5d721da94d080b50f1b039e0a,1,credit_card,3,213.75
4530ebf341c28451b56c66fc4d70f8eb,1,credit_card,4,203.19
7ef39a532f477b4191cf782ff7ca8f81,1,credit_card,5,54.23
f70dff3502fa3fe88532b170cf4f126a,1,credit_card,5,277.86
2bcc2646dcca22a1e6da38a7133cc8ed,1,boleto,1,147.44
3237491ee1f51f346e175b2dc581b734,1,credit_card,1,43.03
6acc8cbf2b089aea1e6f6e7d512e1da9,1,credit_card,3,38.85
de5c6352db0b15363de90c22e79d322c,1,credit_card,1,35.33
2356321f56c436e5108239a15643f42f,1,debit_card,1,40.39
6eeedb3e16d8072305be02562c253602,1,credit_card,2,114.79
483483db7f8737f623ad88c392109242,1,credit_card,3,413.12
a39f565fb24832fec6f96a476444b02b,1,credit_card,4,227.05
cfd5d5311ae38742b4ecdbcf4c3662a7,1,credit_card,10,839.28
69adad596ce64d77dd2a23f85ce3aa98,1,credit_card,3,106.45
41b57867809d384e30064b7b36656b0e,1,credit_card,8,163.39
d4a16ee6be0a801a99aa5746b2eb169a,1,credit_card,1,33.0
0da349c060ac948eb81278fa539fd719,1,boleto,1,75.16
46347dc54e84dc7863cb5c90cf57a9d3,1,credit_card,1,148.29
5373c26702420c0f842871e489365e20,1,credit_card,2,27.25
64c0c5937e0922b1d2f1124087499646,1,credit_card,2,62.54
06c07d5b2696b9631375e2877c955b3b,1,credit_card,2,132.08
c830cc216aadfbfc979193cf372cae2d,1,credit_card,1,75.5
e6555e78046757613e040b01b153fc1f,1,credit_card,1,46.39
a2344ae300ac3c903f74d04494e45a2e,1,credit_card,8,248.8
c8111f39ce798f7761d4f6e8f0c3a665,1,boleto,1,187.91
2147876cd801aed5f273ba360d0960ac,1,boleto,1,33.51
1853610c46a77ba436f5e06e16ec8302,1,credit_card,3,74.97
219333770b2c6b51ea06298d29555097,1,credit_card,6,137.77
13506ea47f50a6c01fa3dce68138ee1f,1,credit_card,1,97.87
1be51feefcd481bee3118900e6777057,9,voucher,1,5.39
581ef4e5af5c7bbdcd26579839290635,1,credit_card,1,127.3
895ab968e7bb0d5659d16cd74cd1650c,20,voucher,1,4.61
36b8a8489ea76d561b88cf2d22bd965b,1,credit_card,4,82.56
4b8343f1c0a8eaec620be378f9a580c0,1,credit_card,4,85.24
76b8258d41352cf46d8f0a57404d9c03,1,credit_card,3,187.59
87886486a0abc01909fdaf209fdf740e,1,credit_card,3,169.62
58cc4646b6b5a706c9314c302ae00714,1,boleto,1,32.22
5fe0491bbf2891e0f240aee0fa0332a1,1,credit_card,1,56.1
79b57d07c97ba24547cc8ec969785e64,1,credit_card,5,278.47
8c0036d43acdbbfd4d107d78bb1c6865,1,credit_card,3,294.7
9325417ccf2008bcf613acffa684a24e,2,voucher,1,135.0
474422ad1854778feb30bf77b7801bf3,1,credit_card,6,131.67
636b730a85bdd05024f5570316c55597,1,credit_card,1,28.2
d974716b98a0c162cd1e80fbf0d882bf,1,credit_card,1,369.92
